dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
2012-05-29,2,1,5,5,0,2,1,1,0.66,0.6061,0.78,0.2239,33
2012-05-29,2,1,5,6,0,2,1,1,0.66,0.6061,0.78,0.2239,154
2012-05-29,2,1,5,7,0,2,1,1,0.66,0.6061,0.78,0.2239,450
2012-05-29,2,1,5,8,0,2,1,1,0.7,0.6667,0.74,0.194,634
2012-05-29,2,1,5,9,0,2,1,1,0.72,0.6818,0.7,0.2537,257
2012-05-29,2,1,5,10,0,2,1,1,0.74,0.697,0.7,0.2985,183
2012-05-29,2,1,5,11,0,2,1,1,0.76,0.7121,0.62,0.2985,197
2012-05-29,2,1,5,12,0,2,1,1,0.8,0.7576,0.55,0.3284,237
2012-05-29,2,1,5,13,0,2,1,1,0.82,0.7727,0.52,0.3881,239
2012-05-29,2,1,5,14,0,2,1,1,0.82,0.7727,0.52,0.4179,238
2012-05-29,2,1,5,15,0,2,1,1,0.82,0.7727,0.49,0.3881,256
2012-05-29,2,1,5,16,0,2,1,1,0.82,0.7727,0.49,0.4925,393
2012-05-29,2,1,5,17,0,2,1,1,0.82,0.7576,0.46,0.4179,781
2012-05-29,2,1,5,18,0,2,1,1,0.8,0.7424,0.49,0.4925,710
2012-05-29,2,1,5,19,0,2,1,1,0.78,0.7121,0.52,0.3582,526
2012-05-29,2,1,5,20,0,2,1,3,0.7,0.6515,0.61,0.5224,204
2012-05-29,2,1,5,21,0,2,1,3,0.6,0.5455,0.88,0.4478,71
2012-05-29,2,1,5,22,0,2,1,2,0.62,0.5606,0.88,0.0896,55
2012-05-29,2,1,5,23,0,2,1,3,0.62,0.5455,0.94,0.0,50
2012-05-30,2,1,5,0,0,3,1,3,0.64,0.5758,0.89,0.1045,36
2012-05-30,2,1,5,1,0,3,1,3,0.64,0.5758,0.89,0.194,4
2012-05-30,2,1,5,2,0,3,1,3,0.62,0.5455,0.94,0.0896,5
2012-05-30,2,1,5,3,0,3,1,3,0.62,0.5606,0.88,0.1343,5
2012-05-30,2,1,5,4,0,3,1,2,0.62,0.5606,0.88,0.1343,6
2012-05-30,2,1,5,5,0,3,1,2,0.62,0.5909,0.78,0.1343,41
2012-05-30,2,1,5,6,0,3,1,2,0.6,0.5758,0.78,0.1045,144
2012-05-30,2,1,5,7,0,3,1,3,0.6,0.5758,0.78,0.194,483
2012-05-30,2,1,5,8,0,3,1,2,0.6,0.5909,0.73,0.1642,671
2012-05-30,2,1,5,9,0,3,1,2,0.62,0.6061,0.69,0.194,305
2012-05-30,2,1,5,10,0,3,1,2,0.62,0.6061,0.69,0.2836,177
2012-05-30,2,1,5,11,0,3,1,2,0.66,0.6212,0.65,0.194,208
2012-05-30,2,1,5,12,0,3,1,1,0.7,0.6515,0.54,0.0,253
2012-05-30,2,1,5,13,0,3,1,1,0.7,0.6515,0.51,0.0,289
2012-05-30,2,1,5,14,0,3,1,1,0.72,0.6515,0.42,0.1343,252
2012-05-30,2,1,5,15,0,3,1,1,0.72,0.6667,0.51,0.1343,275
2012-05-30,2,1,5,16,0,3,1,1,0.72,0.6667,0.51,0.1642,398
2012-05-30,2,1,5,17,0,3,1,1,0.74,0.6667,0.48,0.0896,839
2012-05-30,2,1,5,18,0,3,1,1,0.74,0.6667,0.48,0.1642,796
2012-05-30,2,1,5,19,0,3,1,1,0.72,0.6667,0.54,0.1642,556
2012-05-30,2,1,5,20,0,3,1,2,0.54,0.5152,0.6,0.1343,431
2012-05-30,2,1,5,21,0,3,1,1,0.68,0.6364,0.57,0.1045,304
2012-05-30,2,1,5,22,0,3,1,1,0.66,0.6212,0.69,0.1045,217
2012-05-30,2,1,5,23,0,3,1,1,0.66,0.6212,0.65,0.1045,160
2012-05-31,2,1,5,0,0,4,1,1,0.64,0.6061,0.69,0.1343,61
2012-05-31,2,1,5,1,0,4,1,1,0.64,0.6061,0.69,0.0896,26
2012-05-31,2,1,5,2,0,4,1,1,0.64,0.6061,0.65,0.0896,14
2012-05-31,2,1,5,3,0,4,1,1,0.62,0.6061,0.69,0.0896,8
2012-05-31,2,1,5,4,0,4,1,1,0.62,0.6061,0.69,0.0,8
2012-05-31,2,1,5,5,0,4,1,1,0.62,0.6061,0.69,0.2537,33
2012-05-31,2,1,5,6,0,4,1,1,0.6,0.5909,0.73,0.2239,178
2012-05-31,2,1,5,7,0,4,1,1,0.6,0.6061,0.64,0.2836,507
2012-05-31,2,1,5,8,0,4,1,1,0.62,0.6212,0.57,0.2537,693
2012-05-31,2,1,5,9,0,4,1,1,0.66,0.6212,0.47,0.2537,311
2012-05-31,2,1,5,10,0,4,1,1,0.7,0.6364,0.39,0.3881,220
2012-05-31,2,1,5,11,0,4,1,1,0.72,0.6515,0.37,0.2836,218
2012-05-31,2,1,5,12,0,4,1,1,0.72,0.6515,0.37,0.194,292
2012-05-31,2,1,5,13,0,4,1,1,0.74,0.6515,0.35,0.1343,293
2012-05-31,2,1,5,14,0,4,1,1,0.76,0.6667,0.31,0.194,254
2012-05-31,2,1,5,15,0,4,1,1,0.76,0.6667,0.33,0.2985,290
2012-05-31,2,1,5,16,0,4,1,1,0.76,0.6667,0.33,0.2836,487
2012-05-31,2,1,5,17,0,4,1,1,0.76,0.6667,0.31,0.1642,827
2012-05-31,2,1,5,18,0,4,1,1,0.74,0.6515,0.3,0.194,785
2012-05-31,2,1,5,19,0,4,1,1,0.72,0.6515,0.34,0.1642,591
2012-05-31,2,1,5,20,0,4,1,1,0.68,0.6364,0.44,0.1642,479
2012-05-31,2,1,5,21,0,4,1,1,0.68,0.6364,0.44,0.1642,359
2012-05-31,2,1,5,22,0,4,1,1,0.66,0.6212,0.5,0.1642,264
2012-05-31,2,1,5,23,0,4,1,1,0.66,0.6212,0.54,0.2239,140
2012-06-01,2,1,6,0,0,5,1,1,0.66,0.6212,0.5,0.2537,86
2012-06-01,2,1,6,1,0,5,1,1,0.64,0.6212,0.53,0.2239,34
2012-06-01,2,1,6,2,0,5,1,1,0.64,0.6212,0.57,0.2239,16
2012-06-01,2,1,6,3,0,5,1,2,0.62,0.5909,0.73,0.0896,4
2012-06-01,2,1,6,4,0,5,1,2,0.62,0.5909,0.73,0.0896,6
2012-06-01,2,1,6,5,0,5,1,2,0.62,0.5909,0.78,0.0896,45
2012-06-01,2,1,6,6,0,5,1,3,0.62,0.5606,0.88,0.1343,141
2012-06-01,2,1,6,7,0,5,1,2,0.64,0.5758,0.89,0.194,402
2012-06-01,2,1,6,8,0,5,1,2,0.64,0.5758,0.89,0.194,694
2012-06-01,2,1,6,9,0,5,1,2,0.64,0.5758,0.83,0.2239,298
2012-06-01,2,1,6,10,0,5,1,2,0.66,0.6061,0.78,0.2836,204
2012-06-01,2,1,6,11,0,5,1,2,0.7,0.6667,0.74,0.2836,235
2012-06-01,2,1,6,12,0,5,1,2,0.7,0.6667,0.74,0.3582,310
2012-06-01,2,1,6,13,0,5,1,1,0.72,0.6818,0.7,0.2985,316
2012-06-01,2,1,6,14,0,5,1,3,0.72,0.6818,0.66,0.2836,254
2012-06-01,2,1,6,15,0,5,1,3,0.72,0.6818,0.66,0.2836,258
2012-06-01,2,1,6,16,0,5,1,3,0.74,0.6818,0.58,0.4478,222
2012-06-01,2,1,6,17,0,5,1,3,0.7,0.6515,0.7,0.2537,227
2012-06-01,2,1,6,18,0,5,1,3,0.62,0.5606,0.88,0.3582,110
2012-06-01,2,1,6,19,0,5,1,3,0.62,0.5606,0.88,0.3582,45
2012-06-01,2,1,6,20,0,5,1,3,0.62,0.5455,0.94,0.2537,39
2012-06-01,2,1,6,21,0,5,1,3,0.64,0.5909,0.78,0.2537,85
2012-06-01,2,1,6,22,0,5,1,3,0.6,0.5455,0.88,0.1343,23
2012-06-01,2,1,6,23,0,5,1,3,0.6,0.5455,0.88,0.1343,73
2012-06-02,2,1,6,0,0,6,0,2,0.56,0.5303,0.83,0.1343,86
2012-06-02,2,1,6,1,0,6,0,2,0.56,0.5303,0.83,0.1045,76
2012-06-02,2,1,6,2,0,6,0,2,0.54,0.5152,0.88,0.0,41
2012-06-02,2,1,6,3,0,6,0,1,0.56,0.5303,0.73,0.2537,26
2012-06-02,2,1,6,4,0,6,0,1,0.54,0.5152,0.68,0.2836,13
2012-06-02,2,1,6,5,0,6,0,1,0.5,0.4848,0.72,0.194,12
2012-06-02,2,1,6,6,0,6,0,2,0.5,0.4848,0.77,0.194,36
2012-06-02,2,1,6,7,0,6,0,1,0.52,0.5,0.72,0.1045,86
2012-06-02,2,1,6,8,0,6,0,1,0.54,0.5152,0.64,0.1642,210
2012-06-02,2,1,6,9,0,6,0,1,0.56,0.5303,0.6,0.2537,332
2012-06-02,2,1,6,10,0,6,0,1,0.6,0.6212,0.53,0.2985,493
2012-06-02,2,1,6,11,0,6,0,1,0.58,0.5455,0.46,0.2836,536
2012-06-02,2,1,6,12,0,6,0,1,0.62,0.6212,0.43,0.3582,668
2012-06-02,2,1,6,13,0,6,0,1,0.62,0.6212,0.41,0.2537,679
2012-06-02,2,1,6,14,0,6,0,1,0.64,0.6212,0.38,0.2985,647
2012-06-02,2,1,6,15,0,6,0,1,0.64,0.6212,0.38,0.2537,702
2012-06-02,2,1,6,16,0,6,0,1,0.64,0.6212,0.38,0.2537,644
2012-06-02,2,1,6,17,0,6,0,1,0.64,0.6212,0.36,0.0,586
2012-06-02,2,1,6,18,0,6,0,1,0.64,0.6212,0.36,0.0,512
2012-06-02,2,1,6,19,0,6,0,1,0.64,0.6212,0.36,0.1642,554
2012-06-02,2,1,6,20,0,6,0,1,0.62,0.6212,0.35,0.2836,399
2012-06-02,2,1,6,21,0,6,0,1,0.6,0.6212,0.4,0.1045,316
2012-06-02,2,1,6,22,0,6,0,1,0.58,0.5455,0.46,0.1343,228
2012-06-02,2,1,6,23,0,6,0,1,0.56,0.5303,0.52,0.1045,238
2012-06-03,2,1,6,0,0,0,0,1,0.54,0.5152,0.6,0.1642,169
2012-06-03,2,1,6,1,0,0,0,1,0.54,0.5152,0.56,0.1343,121
2012-06-03,2,1,6,2,0,0,0,1,0.52,0.5,0.59,0.1045,89
2012-06-03,2,1,6,3,0,0,0,1,0.52,0.5,0.63,0.1045,50
2012-06-03,2,1,6,4,0,0,0,1,0.5,0.4848,0.72,0.0896,13
2012-06-03,2,1,6,5,0,0,0,1,0.5,0.4848,0.68,0.0,12
2012-06-03,2,1,6,6,0,0,0,1,0.46,0.4545,0.82,0.1045,22
2012-06-03,2,1,6,7,0,0,0,1,0.5,0.4848,0.68,0.1045,35
2012-06-03,2,1,6,8,0,0,0,1,0.54,0.5152,0.6,0.0896,140
2012-06-03,2,1,6,9,0,0,0,1,0.6,0.6212,0.46,0.194,300
2012-06-03,2,1,6,10,0,0,0,1,0.62,0.6212,0.43,0.2239,404
2012-06-03,2,1,6,11,0,0,0,1,0.64,0.6212,0.41,0.2537,511
2012-06-03,2,1,6,12,0,0,0,1,0.66,0.6212,0.39,0.2985,684
2012-06-03,2,1,6,13,0,0,0,1,0.68,0.6364,0.36,0.2836,686
2012-06-03,2,1,6,14,0,0,0,1,0.68,0.6364,0.36,0.3284,678
2012-06-03,2,1,6,15,0,0,0,1,0.7,0.6364,0.34,0.0,644
2012-06-03,2,1,6,16,0,0,0,1,0.7,0.6364,0.34,0.2985,662
2012-06-03,2,1,6,17,0,0,0,1,0.7,0.6364,0.34,0.2537,578
2012-06-03,2,1,6,18,0,0,0,1,0.7,0.6364,0.34,0.2537,496
2012-06-03,2,1,6,19,0,0,0,1,0.68,0.6364,0.34,0.2836,453
2012-06-03,2,1,6,20,0,0,0,1,0.66,0.6212,0.39,0.194,314
2012-06-03,2,1,6,21,0,0,0,1,0.62,0.6212,0.43,0.1642,246
2012-06-03,2,1,6,22,0,0,0,1,0.62,0.6212,0.5,0.3881,226
2012-06-03,2,1,6,23,0,0,0,1,0.58,0.5455,0.53,0.1045,108
2012-06-04,2,1,6,0,0,1,1,1,0.58,0.5455,0.53,0.0,49
2012-06-04,2,1,6,1,0,1,1,3,0.56,0.5303,0.6,0.1642,14
2012-06-04,2,1,6,2,0,1,1,1,0.56,0.5303,0.6,0.2239,11
2012-06-04,2,1,6,3,0,1,1,2,0.56,0.5303,0.6,0.1642,5
2012-06-04,2,1,6,4,0,1,1,1,0.54,0.5152,0.64,0.0896,8
2012-06-04,2,1,6,5,0,1,1,1,0.52,0.5,0.68,0.0,35
2012-06-04,2,1,6,6,0,1,1,1,0.52,0.5,0.68,0.0,139
2012-06-04,2,1,6,7,0,1,1,1,0.56,0.5303,0.6,0.2239,517
2012-06-04,2,1,6,8,0,1,1,1,0.6,0.6212,0.49,0.2239,665
2012-06-04,2,1,6,9,0,1,1,1,0.62,0.6212,0.43,0.2836,282
2012-06-04,2,1,6,10,0,1,1,1,0.64,0.6212,0.41,0.4627,187
2012-06-04,2,1,6,11,0,1,1,1,0.64,0.6212,0.38,0.4925,239
2012-06-04,2,1,6,12,0,1,1,1,0.64,0.6212,0.41,0.4478,282
2012-06-04,2,1,6,13,0,1,1,1,0.64,0.6212,0.41,0.3582,274
2012-06-04,2,1,6,14,0,1,1,1,0.62,0.6212,0.41,0.4925,270
2012-06-04,2,1,6,15,0,1,1,1,0.66,0.6212,0.39,0.2985,292
2012-06-04,2,1,6,16,0,1,1,1,0.66,0.6212,0.39,0.4627,448
2012-06-04,2,1,6,17,0,1,1,1,0.64,0.6212,0.38,0.4478,834
2012-06-04,2,1,6,18,0,1,1,1,0.64,0.6212,0.38,0.3881,822
2012-06-04,2,1,6,19,0,1,1,1,0.62,0.6212,0.38,0.4179,645
2012-06-04,2,1,6,20,0,1,1,1,0.6,0.6212,0.4,0.3582,461
2012-06-04,2,1,6,21,0,1,1,1,0.58,0.5455,0.49,0.2537,265
2012-06-04,2,1,6,22,0,1,1,1,0.56,0.5303,0.52,0.2836,168
2012-06-04,2,1,6,23,0,1,1,1,0.58,0.5455,0.49,0.2985,86
2012-06-05,2,1,6,0,0,2,1,1,0.54,0.5152,0.68,0.4179,34
2012-06-05,2,1,6,1,0,2,1,2,0.52,0.5,0.77,0.3284,20
2012-06-05,2,1,6,2,0,2,1,3,0.52,0.5,0.72,0.2985,8
2012-06-05,2,1,6,3,0,2,1,3,0.5,0.4848,0.82,0.194,5
2012-06-05,2,1,6,4,0,2,1,3,0.5,0.4848,0.82,0.194,5
2012-06-05,2,1,6,5,0,2,1,3,0.48,0.4697,0.82,0.1642,36
2012-06-05,2,1,6,6,0,2,1,1,0.48,0.4697,0.82,0.2537,184
2012-06-05,2,1,6,7,0,2,1,1,0.48,0.4697,0.77,0.2985,569
2012-06-05,2,1,6,8,0,2,1,2,0.48,0.4697,0.77,0.2239,710
2012-06-05,2,1,6,9,0,2,1,2,0.52,0.5,0.72,0.2537,335
2012-06-05,2,1,6,10,0,2,1,2,0.52,0.5,0.63,0.2985,176
2012-06-05,2,1,6,11,0,2,1,2,0.56,0.5303,0.56,0.194,227
2012-06-05,2,1,6,12,0,2,1,2,0.54,0.5152,0.56,0.2239,247
2012-06-05,2,1,6,13,0,2,1,2,0.6,0.6212,0.46,0.1642,267
2012-06-05,2,1,6,14,0,2,1,2,0.58,0.5455,0.46,0.1642,276
2012-06-05,2,1,6,15,0,2,1,2,0.58,0.5455,0.46,0.1343,272
2012-06-05,2,1,6,16,0,2,1,1,0.6,0.6212,0.43,0.194,473
2012-06-05,2,1,6,17,0,2,1,1,0.6,0.6212,0.43,0.0,850
2012-06-05,2,1,6,18,0,2,1,1,0.6,0.6212,0.43,0.194,790
2012-06-05,2,1,6,19,0,2,1,1,0.58,0.5455,0.46,0.2537,513
2012-06-05,2,1,6,20,0,2,1,1,0.56,0.5303,0.49,0.2239,415
2012-06-05,2,1,6,21,0,2,1,1,0.54,0.5152,0.56,0.1642,283
2012-06-05,2,1,6,22,0,2,1,1,0.56,0.5303,0.52,0.1045,193
2012-06-05,2,1,6,23,0,2,1,1,0.54,0.5152,0.56,0.0896,113
2012-06-06,2,1,6,0,0,3,1,1,0.52,0.5,0.59,0.0896,49
2012-06-06,2,1,6,1,0,3,1,1,0.52,0.5,0.68,0.0,27
2012-06-06,2,1,6,2,0,3,1,1,0.5,0.4848,0.68,0.0,11
2012-06-06,2,1,6,3,0,3,1,1,0.46,0.4545,0.82,0.0,8
2012-06-06,2,1,6,4,0,3,1,1,0.46,0.4545,0.82,0.1045,10
2012-06-06,2,1,6,5,0,3,1,1,0.48,0.4697,0.77,0.0,38
2012-06-06,2,1,6,6,0,3,1,1,0.48,0.4697,0.77,0.0,172
2012-06-06,2,1,6,7,0,3,1,1,0.5,0.4848,0.72,0.0,547
2012-06-06,2,1,6,8,0,3,1,1,0.54,0.5152,0.68,0.0,668
2012-06-06,2,1,6,9,0,3,1,1,0.56,0.5303,0.6,0.0896,303
2012-06-06,2,1,6,10,0,3,1,1,0.6,0.6212,0.46,0.0896,203
2012-06-06,2,1,6,11,0,3,1,1,0.62,0.6212,0.43,0.0896,226
2012-06-06,2,1,6,12,0,3,1,1,0.62,0.6212,0.38,0.0,315
2012-06-06,2,1,6,13,0,3,1,1,0.62,0.6212,0.41,0.0896,303
2012-06-06,2,1,6,14,0,3,1,1,0.64,0.6212,0.38,0.0,302
2012-06-06,2,1,6,15,0,3,1,1,0.64,0.6212,0.38,0.0,300
2012-06-06,2,1,6,16,0,3,1,1,0.64,0.6212,0.41,0.1343,452
2012-06-06,2,1,6,17,0,3,1,1,0.62,0.6212,0.43,0.1343,724
2012-06-06,2,1,6,18,0,3,1,3,0.6,0.6212,0.53,0.194,782
2012-06-06,2,1,6,19,0,3,1,1,0.56,0.5303,0.73,0.2985,538
2012-06-06,2,1,6,20,0,3,1,1,0.54,0.5152,0.73,0.2836,408
2012-06-06,2,1,6,21,0,3,1,1,0.54,0.5152,0.73,0.1642,298
2012-06-06,2,1,6,22,0,3,1,1,0.52,0.5,0.77,0.0896,248
2012-06-06,2,1,6,23,0,3,1,1,0.52,0.5,0.77,0.0,123
2012-06-07,2,1,6,0,0,4,1,1,0.52,0.5,0.77,0.1343,59
2012-06-07,2,1,6,1,0,4,1,1,0.52,0.5,0.77,0.1642,22
2012-06-07,2,1,6,2,0,4,1,1,0.52,0.5,0.77,0.0896,12
2012-06-07,2,1,6,3,0,4,1,1,0.5,0.4848,0.77,0.1045,5
2012-06-07,2,1,6,4,0,4,1,1,0.46,0.4545,0.88,0.1045,6
2012-06-07,2,1,6,5,0,4,1,1,0.48,0.4697,0.82,0.0896,34
2012-06-07,2,1,6,6,0,4,1,1,0.46,0.4545,0.88,0.1045,170
2012-06-07,2,1,6,7,0,4,1,1,0.5,0.4848,0.82,0.1642,526
2012-06-07,2,1,6,8,0,4,1,1,0.52,0.5,0.77,0.0,681
2012-06-07,2,1,6,9,0,4,1,1,0.58,0.5455,0.68,0.0,337
2012-06-07,2,1,6,10,0,4,1,1,0.6,0.6061,0.64,0.0896,210
2012-06-07,2,1,6,11,0,4,1,1,0.66,0.6212,0.47,0.2239,237
2012-06-07,2,1,6,12,0,4,1,1,0.7,0.6364,0.42,0.0,336
2012-06-07,2,1,6,13,0,4,1,1,0.7,0.6364,0.37,0.2836,315
2012-06-07,2,1,6,14,0,4,1,1,0.72,0.6515,0.37,0.2537,265
2012-06-07,2,1,6,15,0,4,1,1,0.74,0.6515,0.3,0.0,333
2012-06-07,2,1,6,16,0,4,1,1,0.72,0.6515,0.34,0.2239,466
2012-06-07,2,1,6,17,0,4,1,1,0.72,0.6515,0.34,0.2537,869
2012-06-07,2,1,6,18,0,4,1,1,0.7,0.6364,0.34,0.2836,813
2012-06-07,2,1,6,19,0,4,1,1,0.7,0.6364,0.34,0.2836,602
2012-06-07,2,1,6,20,0,4,1,1,0.66,0.6212,0.36,0.2985,478
2012-06-07,2,1,6,21,0,4,1,1,0.62,0.6212,0.41,0.3284,313
2012-06-07,2,1,6,22,0,4,1,1,0.6,0.6212,0.46,0.1642,228
2012-06-07,2,1,6,23,0,4,1,1,0.56,0.5303,0.52,0.1343,177
2012-06-08,2,1,6,0,0,5,1,1,0.56,0.5303,0.56,0.1642,77
2012-06-08,2,1,6,1,0,5,1,1,0.56,0.5303,0.56,0.1642,29
2012-06-08,2,1,6,2,0,5,1,1,0.56,0.5303,0.56,0.0,19
2012-06-08,2,1,6,3,0,5,1,1,0.54,0.5152,0.6,0.0896,8
2012-06-08,2,1,6,4,0,5,1,1,0.52,0.5,0.63,0.0,10
2012-06-08,2,1,6,5,0,5,1,1,0.5,0.4848,0.72,0.1045,29
2012-06-08,2,1,6,6,0,5,1,1,0.52,0.5,0.68,0.0896,139
2012-06-08,2,1,6,7,0,5,1,1,0.52,0.5,0.72,0.1045,428
2012-06-08,2,1,6,8,0,5,1,1,0.58,0.5455,0.6,0.0896,700
2012-06-08,2,1,6,9,0,5,1,1,0.62,0.6212,0.53,0.1642,382
2012-06-08,2,1,6,10,0,5,1,1,0.66,0.6212,0.47,0.2537,249
2012-06-08,2,1,6,11,0,5,1,1,0.7,0.6364,0.42,0.2537,264
2012-06-08,2,1,6,12,0,5,1,1,0.72,0.6515,0.39,0.3284,369
2012-06-08,2,1,6,13,0,5,1,1,0.74,0.6515,0.37,0.2537,416
2012-06-08,2,1,6,14,0,5,1,1,0.76,0.6667,0.31,0.3881,373
2012-06-08,2,1,6,15,0,5,1,1,0.76,0.6667,0.29,0.2836,397
2012-06-08,2,1,6,16,0,5,1,1,0.76,0.6667,0.29,0.2985,523
2012-06-08,2,1,6,17,0,5,1,1,0.76,0.6667,0.29,0.194,793
2012-06-08,2,1,6,18,0,5,1,1,0.76,0.6667,0.27,0.2239,723
2012-06-08,2,1,6,19,0,5,1,1,0.74,0.6515,0.3,0.2239,555
2012-06-08,2,1,6,20,0,5,1,1,0.72,0.6515,0.32,0.1343,408
2012-06-08,2,1,6,21,0,5,1,1,0.7,0.6364,0.37,0.1343,339
2012-06-08,2,1,6,22,0,5,1,1,0.68,0.6364,0.41,0.1045,291
2012-06-08,2,1,6,23,0,5,1,1,0.64,0.6212,0.57,0.1642,215
2012-06-09,2,1,6,0,0,6,0,1,0.64,0.6212,0.53,0.1045,206
2012-06-09,2,1,6,1,0,6,0,1,0.64,0.6212,0.53,0.0896,123
2012-06-09,2,1,6,2,0,6,0,1,0.64,0.6212,0.5,0.2239,89
2012-06-09,2,1,6,3,0,6,0,1,0.62,0.6212,0.57,0.0,40
2012-06-09,2,1,6,4,0,6,0,1,0.62,0.6212,0.57,0.0,8
2012-06-09,2,1,6,5,0,6,0,1,0.6,0.6212,0.56,0.1045,19
2012-06-09,2,1,6,6,0,6,0,1,0.56,0.5303,0.64,0.1045,80
2012-06-09,2,1,6,7,0,6,0,1,0.58,0.5455,0.64,0.1045,87
2012-06-09,2,1,6,8,0,6,0,1,0.62,0.6061,0.61,0.1045,244
2012-06-09,2,1,6,9,0,6,0,1,0.64,0.6212,0.57,0.1642,340
2012-06-09,2,1,6,10,0,6,0,1,0.7,0.6515,0.51,0.1045,466
2012-06-09,2,1,6,11,0,6,0,1,0.76,0.6667,0.35,0.0,569
2012-06-09,2,1,6,12,0,6,0,1,0.8,0.697,0.29,0.2537,531
2012-06-09,2,1,6,13,0,6,0,1,0.82,0.697,0.24,0.2836,585
2012-06-09,2,1,6,14,0,6,0,1,0.82,0.697,0.23,0.194,593
2012-06-09,2,1,6,15,0,6,0,1,0.84,0.7121,0.2,0.2985,555
2012-06-09,2,1,6,16,0,6,0,1,0.82,0.697,0.24,0.194,534
2012-06-09,2,1,6,17,0,6,0,1,0.84,0.7121,0.24,0.0,495
2012-06-09,2,1,6,18,0,6,0,1,0.82,0.697,0.24,0.2239,451
2012-06-09,2,1,6,19,0,6,0,1,0.8,0.697,0.29,0.1642,360
2012-06-09,2,1,6,20,0,6,0,1,0.76,0.6667,0.35,0.2239,363
2012-06-09,2,1,6,21,0,6,0,1,0.74,0.6515,0.4,0.194,316
2012-06-09,2,1,6,22,0,6,0,1,0.7,0.6515,0.58,0.1642,214
2012-06-09,2,1,6,23,0,6,0,1,0.68,0.6364,0.61,0.1642,230
2012-06-10,2,1,6,0,0,0,0,1,0.66,0.6212,0.69,0.1045,158
2012-06-10,2,1,6,1,0,0,0,1,0.64,0.6061,0.73,0.1343,116
2012-06-10,2,1,6,2,0,0,0,1,0.64,0.6061,0.69,0.1343,73
2012-06-10,2,1,6,3,0,0,0,1,0.64,0.6061,0.73,0.1045,29
2012-06-10,2,1,6,4,0,0,0,1,0.62,0.5909,0.78,0.0896,10
2012-06-10,2,1,6,5,0,0,0,1,0.62,0.6061,0.69,0.0896,13
2012-06-10,2,1,6,6,0,0,0,1,0.62,0.5909,0.73,0.0,30
2012-06-10,2,1,6,7,0,0,0,1,0.6,0.5758,0.78,0.1045,62
2012-06-10,2,1,6,8,0,0,0,1,0.64,0.6061,0.73,0.0896,181
2012-06-10,2,1,6,9,0,0,0,1,0.7,0.6515,0.58,0.0,266
2012-06-10,2,1,6,10,0,0,0,1,0.76,0.6818,0.4,0.1045,413
2012-06-10,2,1,6,11,0,0,0,1,0.76,0.6818,0.45,0.0896,499
2012-06-10,2,1,6,12,0,0,0,1,0.82,0.7121,0.3,0.0,502
2012-06-10,2,1,6,13,0,0,0,1,0.84,0.7273,0.28,0.1343,492
2012-06-10,2,1,6,14,0,0,0,1,0.84,0.7273,0.3,0.1343,500
2012-06-10,2,1,6,15,0,0,0,1,0.84,0.7273,0.3,0.2239,475
2012-06-10,2,1,6,16,0,0,0,1,0.84,0.7424,0.36,0.2836,508
2012-06-10,2,1,6,17,0,0,0,1,0.82,0.7424,0.41,0.2836,521
2012-06-10,2,1,6,18,0,0,0,1,0.82,0.7273,0.38,0.2239,490
2012-06-10,2,1,6,19,0,0,0,1,0.82,0.7121,0.28,0.2836,375
2012-06-10,2,1,6,20,0,0,0,1,0.76,0.6818,0.48,0.1642,363
2012-06-10,2,1,6,21,0,0,0,1,0.72,0.6818,0.62,0.1642,253
2012-06-10,2,1,6,22,0,0,0,1,0.7,0.6515,0.65,0.1642,159
2012-06-10,2,1,6,23,0,0,0,1,0.72,0.6667,0.58,0.1045,110
2012-06-11,2,1,6,0,0,1,1,1,0.7,0.6515,0.65,0.1045,41
2012-06-11,2,1,6,1,0,1,1,1,0.66,0.6212,0.74,0.1642,24
2012-06-11,2,1,6,2,0,1,1,1,0.66,0.6212,0.74,0.1045,17
2012-06-11,2,1,6,3,0,1,1,1,0.64,0.5909,0.78,0.1045,6
2012-06-11,2,1,6,4,0,1,1,1,0.64,0.5909,0.78,0.1343,7
2012-06-11,2,1,6,5,0,1,1,1,0.64,0.5909,0.78,0.1343,37
2012-06-11,2,1,6,6,0,1,1,1,0.62,0.5758,0.83,0.1045,144
2012-06-11,2,1,6,7,0,1,1,1,0.64,0.5909,0.78,0.1045,503
2012-06-11,2,1,6,8,0,1,1,1,0.66,0.6212,0.74,0.1343,651
2012-06-11,2,1,6,9,0,1,1,1,0.7,0.6515,0.65,0.1343,316
2012-06-11,2,1,6,10,0,1,1,1,0.72,0.6818,0.62,0.1642,147
2012-06-11,2,1,6,11,0,1,1,2,0.76,0.6818,0.48,0.2239,202
2012-06-11,2,1,6,12,0,1,1,2,0.8,0.7273,0.43,0.194,261
2012-06-11,2,1,6,13,0,1,1,2,0.8,0.7121,0.41,0.2985,248
2012-06-11,2,1,6,14,0,1,1,2,0.82,0.7273,0.34,0.2836,259
2012-06-11,2,1,6,15,0,1,1,1,0.8,0.7121,0.41,0.3582,259
2012-06-11,2,1,6,16,0,1,1,2,0.8,0.7121,0.41,0.4179,427
2012-06-11,2,1,6,17,0,1,1,2,0.8,0.7121,0.41,0.3582,800
2012-06-11,2,1,6,18,0,1,1,2,0.8,0.7273,0.43,0.2985,831
