index,Ganancia bruta,Ganancia (pérdida),Ingresos de actividades ordinarias,Costo de ventas,Patrimonio total,Total pasivos,Total de activos,Ganancias acumuladas,Pasivos corrientes totales,Activos corrientes totales,Sector,event
11127,82517.5,-561319.0,1167546.0,1085028.5,9092092.0,2708889.5,11800981.5,382640.0,2681214.0,6740594.0,B,0.0
16759,1179763.0,-105888.0,2419701.0,1239938.0,669966.0,1010659.0,1680625.0,380235.0,501100.0,831405.0,G,0.0
11705,559433.0,70826.0,559433.0,,6119874.0,1207667.0,7327541.0,-98160.0,840286.0,598351.0,L,0.0
787,521200.0,120911.33333333331,626619.0,105419.0,6209573.666666667,173045.66666666666,6382619.333333333,5222698.0,173045.66666666666,357723.0,L,0.0
16283,251596.0,48661.0,3073523.0,2821927.0,289772.0,359600.0,649372.0,103583.0,359600.0,516098.0,N,0.0
8781,19084770.0,40322.333333333336,21072077.33333333,1987307.3333333333,958202.6666666666,5536570.0,6494772.666666667,-864726.3333333334,3984095.6666666665,5441151.0,I,0.0
9904,910232.5,276981.5,3169747.0,2259514.5,2131064.0,389585.0,2520649.0,1958268.5,346570.5,2472400.0,G,0.0
19386,1392025.0,868050.0,3605275.0,2213250.0,4404689.0,748635.0,5153324.0,1614689.0,355477.0,2486203.0,F,0.0
1909,7685758.0,524768.3333333334,20416387.666666668,12730629.666666666,9806843.333333334,5499470.0,15306313.333333334,8402387.333333334,2716496.0,6133513.666666667,C,0.0
10949,0.0,-694640.5,0.0,0.0,-2287759.0,3814713.5,1526954.5,-2349359.0,860127.5,1526954.5,M,0.0
18795,341892.0,93892.0,341892.0,,4523549.0,132159.0,4655708.0,3446701.0,19477.0,4655708.0,K,0.0
18417,651979.0,39690.0,651979.0,,129083.0,1056293.0,1185376.0,-46982.0,1056293.0,460625.0,L,0.0
3287,2235216.333333333,304655.3333333333,8054611.0,5819394.666666667,1919350.0,4174949.3333333335,6094299.333333333,64968.0,3515853.333333333,3429830.6666666665,C,0.0
12903,241906.0,-222798.3333333333,3608817.6666666665,3366911.6666666665,2675857.333333333,623934.3333333334,3299791.6666666665,903765.0,318697.0,3003753.333333333,F,0.0
8031,2840917.6666666665,669398.0,9893048.333333334,7052130.666666667,1124110.6666666667,3989604.6666666665,5113715.333333333,199378.3333333333,3793457.3333333335,4596394.0,G,0.0
17753,826539.0,264257.0,2530231.0,1703692.0,665301.0,662255.0,1327556.0,615051.0,662255.0,1254573.0,C,0.0
400,123881.33333333331,-61154.0,123881.33333333331,,3145742.333333333,2784901.0,5930643.333333333,1354511.3333333333,1784182.6666666667,4803759.0,L,0.0
1545,9450702.666666666,1331012.6666666667,90394416.0,80943713.33333333,6639110.333333333,6014806.333333333,12653916.666666666,3450267.333333333,6014806.333333333,10216657.0,G,0.0
18168,1671871.0,133615.0,2982777.0,1310906.0,790376.0,2241815.0,3032191.0,533924.0,2241815.0,3007216.0,G,0.0
19029,69465.0,68996.0,69465.0,,1277324.0,3210989.0,4488313.0,947324.0,3139321.0,3772668.0,G,0.0
19315,3482277.0,156704.0,3482277.0,,231188.0,242395.0,473583.0,196188.0,239798.0,431665.0,J,0.0
20010,0.0,0.0,0.0,0.0,5000.0,52096.0,57096.0,,52096.0,54666.0,K,0.0
14754,158175.0,-64572.5,158175.0,,4045254.5,3265776.0,7311030.5,3895254.5,2038146.0,2965569.0,M,0.0
8463,681287.3333333334,-275322.0,2546385.0,1865097.6666666667,1580171.3333333333,13545639.333333334,15125810.666666666,119540.33333333331,5865255.666666667,12454576.0,F,0.0
1290,2341999.6666666665,788002.6666666666,9970812.0,7628812.333333333,6881965.333333333,2541678.6666666665,9423644.0,6027036.0,2080853.3333333333,4515132.666666667,M,0.0
17452,1153429.0,-76932.0,2306022.0,1152593.0,220300.0,885036.0,1105336.0,-474974.0,714621.0,251309.0,I,0.0
4449,6116297.666666667,1247875.6666666667,17419957.333333332,11303659.666666666,10195281.0,7760349.666666667,17955630.666666668,9654897.333333334,6330172.0,14627932.333333334,G,0.0
17252,86268.0,191013.0,1115352.0,1029084.0,2766030.0,2332346.0,5098376.0,630413.0,289322.0,1161858.0,A,0.0
15452,315492.0,13590.0,315492.0,0.0,72516.5,843883.0,916399.5,21938.5,843743.5,915714.0,K,0.0
4943,13548404.666666666,1128084.0,97399036.66666669,83850632.0,24008234.0,37467156.66666666,61475390.66666666,20035288.0,27181425.33333333,35871946.0,C,0.0
19562,42259.0,-222993.0,42259.0,,18752175.0,3533918.0,22286093.0,177831.0,57349.0,6977897.0,F,0.0
18501,546049.0,24367.0,2007717.0,1461668.0,-454691.0,3953662.0,3498971.0,-1466408.0,3953662.0,3479171.0,G,0.0
15754,260791.0,-57988.0,726864.0,466073.0,4202378.0,319248.0,4521626.0,2044836.0,187527.0,1326753.0,J,0.0
5921,6470572.666666667,1772326.0,30075296.33333333,23604723.666666668,10939167.333333334,11934722.0,22873889.33333333,5089439.333333333,10491932.0,16342044.666666666,G,0.0
11871,7174167.0,1617929.0,67177628.0,60003461.0,5739400.0,31612687.0,37352087.0,4194853.0,23687894.0,32113044.0,G,0.0
15032,1363930.5,-317990.0,1486670.5,122740.0,2334280.5,2113020.5,4447301.0,221322.5,520627.5,808261.5,L,0.0
20393,658728.0,177559.0,2342975.0,1684247.0,54370636.0,60852461.0,115223097.0,-5972364.0,23666056.0,7575773.0,C,0.0
7534,716492.0,7607224.666666667,716492.0,,13863840.666666666,1010144.0,14873984.666666666,13713840.666666666,1010144.0,5153195.333333333,M,0.0
17238,359806.0,162115.0,933309.0,573503.0,3017253.0,403908.0,3421161.0,2272501.0,226433.0,3398481.0,M,0.0
5445,3851950.0,637015.6666666666,12850147.0,8998197.0,3678173.3333333335,3146418.0,6824591.333333333,2798953.6666666665,2671550.0,5699975.0,G,0.0
19997,7317.0,2250.0,7317.0,0.0,82250.0,25702.0,107952.0,2250.0,25702.0,107952.0,K,0.0
16303,4261770.0,2091634.0,4261770.0,,12813026.0,1269444.0,14082470.0,1675625.0,1269444.0,14067438.0,G,0.0
9189,8576096.333333334,218082.0,8576096.333333334,0.0,2055642.6666666667,3898709.6666666665,5954352.333333333,272113.6666666667,645348.6666666666,1603144.3333333333,H,0.0
6479,605092.0,196565.3333333333,860130.3333333334,255038.3333333333,5923052.0,6121647.333333333,12044699.333333334,3303993.6666666665,4557173.333333333,661678.6666666666,H,0.0
5698,4049432.6666666665,761233.3333333334,18750359.33333333,14700926.666666666,34510015.666666664,87587894.66666667,122097910.33333331,8016019.333333333,32546436.33333333,65386701.0,F,0.0
19243,878722.0,345795.0,1028824.0,150102.0,5328648.0,218861.0,5547509.0,485299.0,218861.0,965700.0,I,0.0
5511,2392382.0,-310735.6666666667,21360337.666666668,18967955.666666668,7064017.0,13728888.0,20792905.0,-2506982.333333333,6555439.333333333,12179639.333333334,G,0.0
3278,27227511.33333333,3175382.6666666665,78023307.66666667,50795796.333333336,29822289.33333333,34289807.333333336,64112096.66666666,14087330.333333334,14260017.0,16950609.333333332,J,0.0
18738,3040859.0,994676.0,17369352.0,14328493.0,658311.0,6546899.0,7205210.0,583748.0,938708.0,6594954.0,M,0.0
1514,697569.6666666666,779409.3333333334,697569.6666666666,0.0,22064161.33333333,2738567.333333333,24802728.666666668,949365.6666666666,874519.6666666666,3591770.333333333,K,0.0
11702,358136.0,121890.0,358136.0,,334356.0,554379.0,888735.0,121889.0,554379.0,564443.0,L,0.0
14132,2988518.0,215758.5,4597865.0,1609347.0,2521760.0,933361.0,3455121.0,819463.5,810227.5,1400828.0,C,0.0
9939,975240.0,53276.0,2316672.0,1341432.0,1171072.5,1321166.0,2492238.5,453772.5,1053881.5,1444077.0,G,0.0
11233,0.0,-52243.0,0.0,0.0,1598104.0,434119.0,2032223.0,420354.0,434119.0,906983.0,G,0.0
19037,0.0,1012072.0,0.0,0.0,5893038.0,2377.0,5895415.0,999110.0,2377.0,5389422.0,K,0.0
13394,852377.6666666666,177890.0,8203615.666666667,7351238.0,6307106.0,301387.0,6608493.0,2702030.6666666665,300546.6666666667,2425992.0,G,0.0
13210,0.0,-15194658.666666666,0.0,0.0,87347166.66666667,25657363.666666668,113004530.33333331,-4698046.0,25657363.666666668,889679.6666666666,B,0.0
16781,3901311.0,841152.0,3901311.0,0.0,5790837.0,531443.0,6322280.0,1819397.0,531443.0,6299404.0,G,0.0
7122,2559319.333333333,782026.3333333334,2668376.6666666665,109057.33333333331,10845774.333333334,5659640.333333333,16505414.666666666,3150653.0,2266024.6666666665,736433.3333333334,L,0.0
6547,5979879.0,-360931.3333333333,38466778.333333336,32486899.33333333,378755.6666666667,9700812.333333334,10079568.0,-564578.0,4151988.0,9678360.666666666,M,0.0
18786,0.0,-11927.0,0.0,0.0,-145786.0,3675310.0,3529524.0,-211604.0,0.0,701000.0,G,0.0
18524,489827.0,152242.0,2662488.0,2172661.0,661145.0,537802.0,1198947.0,639710.0,518414.0,110702.0,C,0.0
7235,5581177.0,1184070.3333333333,17029115.0,11447938.0,6864876.666666667,3935659.3333333335,10800536.0,-934875.3333333334,3932267.3333333335,9869534.333333334,C,0.0
9713,54210.0,-250299.0,54210.0,0.0,806634.6666666666,77063.33333333333,883698.0,-430469.3333333333,77063.33333333333,396940.6666666667,K,0.0
13328,343660.0,-321642.0,1057797.0,714137.0,177885.0,851186.0,1029071.0,-4533969.5,796605.0,570121.0,G,0.0
15857,793675.0,-40368.0,2201343.0,1407668.0,4345097.0,1430899.0,5775996.0,4051802.0,521162.0,429956.0,A,0.0
9641,812252.6666666666,246416.0,879507.3333333334,100882.0,5180287.0,4775759.0,9956046.0,670843.0,978412.0,260599.0,L,0.0
2340,664369.3333333334,225446.3333333333,664369.3333333334,,13388978.0,1237335.0,14626313.0,9728869.333333334,261586.66666666663,268319.0,L,0.0
13808,759280.0,188085.0,2739728.5,1980448.5,3981625.0,3366822.0,7348447.0,3738378.0,1874727.5,3843025.0,I,0.0
10764,3319506.0,-203100.0,6824181.5,3504675.5,2415054.5,5583226.0,7998280.5,-1482645.5,5580365.0,6617577.5,K,0.0
12785,233112.0,9402142.0,233112.0,,118922179.0,20439675.33333333,139361854.33333334,17369519.666666668,11338792.333333334,8000509.0,L,0.0
11017,221904.5,73340.5,2262646.5,4081484.0,78660.0,2903740.0,2982400.0,72340.0,2307408.5,2957692.0,F,0.0
17236,415336.0,49532.0,3512529.0,3097193.0,539732.0,3706167.0,4245899.0,39732.0,1040052.0,3763961.0,C,0.0
1138,2367431.0,944691.3333333334,2367431.0,0.0,10186028.0,3137235.6666666665,13323263.666666666,-7945729.0,490982.3333333333,13282527.333333334,N,0.0
12185,13683.0,35929.0,1710388.0,1696705.0,159936.0,10256223.0,10416159.0,35929.0,9841916.0,9972407.0,F,0.0
6088,3530450.333333333,663309.0,8685334.0,5154883.666666667,2155595.333333333,2155568.6666666665,4311164.0,943935.3333333334,1695643.6666666667,3766531.0,C,0.0
17722,1301930.0,114638.0,2658675.0,1356745.0,3818195.0,428690.0,4246885.0,3817401.0,152735.0,1677015.0,C,0.0
16410,188851.0,37244.0,1180131.0,991280.0,652768.0,1587154.0,2239922.0,168751.0,958121.0,2239922.0,N,0.0
13172,554248.6666666666,189993.0,831857.6666666666,277609.0,13801006.333333334,201493.66666666663,14002500.0,6972459.666666667,53999.333333333336,5264228.0,K,0.0
18693,578117.0,922177.0,578117.0,,13374741.0,62253189.0,75627930.0,8331768.0,62253189.0,48767906.0,L,0.0
6720,1441134.3333333333,178215.33333333334,9521368.333333334,8080234.0,910682.0,1415899.6666666667,2326581.6666666665,861100.6666666666,1335266.3333333333,2251734.6666666665,G,0.0
18986,451528.0,-2198562.0,501996.0,50468.0,1354627.0,70675.0,1425302.0,-974185.0,70675.0,1421756.0,J,0.0
18823,0.0,-47159.0,0.0,0.0,-571328.0,5081560.0,4510232.0,-3311807.0,38830.0,3360792.0,B,0.0
2538,17090532.0,1134411.3333333333,136622215.0,119531683.0,11610129.666666666,32622632.0,44232761.66666666,1214049.6666666667,27926970.0,35927034.0,G,0.0
11704,0.0,215324.0,0.0,,1541366.0,2608643.0,4150009.0,215323.0,2608643.0,4150009.0,F,0.0
16483,691702.0,94926.0,2908155.0,2216453.0,930720.0,1082633.0,2013353.0,594026.0,400977.0,758469.0,C,0.0
15780,859860.0,84939.0,3920472.0,3060612.0,1213673.0,1297805.0,2511478.0,587440.0,1297805.0,1279812.0,G,0.0
1377,8327414.666666667,2049033.6666666667,72801621.0,64474206.333333336,9850543.666666666,19049496.0,28900039.666666668,7341307.666666667,18729497.666666668,23057049.666666668,C,0.0
7440,2339516.6666666665,-81097.0,12852420.0,10512903.333333334,993990.0,4508317.333333333,5502307.333333333,592000.3333333334,4219593.333333333,5043633.0,F,0.0
8414,12388933.666666666,-2929469.333333333,19648663.0,7259729.333333333,3046514.0,5589886.666666667,8636400.666666666,-19058428.33333333,5589886.666666667,6549388.333333333,G,0.0
1021,5274566.666666667,523081.3333333333,10413532.0,5138965.333333333,2547930.6666666665,3304079.0,5852009.666666667,2222156.333333333,3201634.6666666665,3781665.3333333335,B,0.0
16342,1078276.0,195793.0,3359021.0,2280745.0,1720336.0,2199376.0,3919712.0,1596452.0,1622846.0,3235537.0,F,0.0
7950,5073251.0,433735.3333333333,9658598.333333334,4585347.333333333,2280046.6666666665,6210487.666666667,8490534.333333334,1757332.3333333333,5668201.0,6327686.333333333,G,0.0
18467,11129.0,3692.0,59874.0,48745.0,5922421.0,659826.0,6582247.0,4631354.0,50393.0,21589.0,A,0.0
9751,481404.5,43269.5,1037893.5,556489.0,436856.5,535983.5,972840.0,342293.5,130496.5,956207.5,F,0.0
6544,3643356.6666666665,1938518.0,9035587.333333334,5392230.666666667,17521606.0,2404913.6666666665,19926519.666666668,13622413.333333334,1981078.3333333333,13036057.666666666,A,0.0
15827,736271.0,10477.0,2712023.0,1975752.0,558050.0,989705.0,1547755.0,442724.0,852190.0,1153547.0,C,0.0
19491,123770.0,-2275428.0,6827884.0,6704114.0,-136948.0,4222677.0,4085729.0,-3718735.0,4222677.0,2212985.0,H,0.0
1086,9795631.666666666,2050578.6666666667,13722609.0,3926977.3333333335,13715107.0,9224461.0,22939568.0,11759612.333333334,7899952.0,12207260.666666666,N,0.0
7899,-99645.0,34309.0,0.0,149467.5,6839404.0,884609.3333333334,7724013.333333333,1094072.0,766624.6666666666,3613393.3333333335,K,0.0
18184,0.0,-42551.0,0.0,0.0,686572.0,2877742.0,3564314.0,2149.0,1384785.0,3549779.0,M,0.0
7353,3372919.6666666665,1354146.0,13421183.0,10048263.333333334,5559729.333333333,4298868.666666667,9858598.0,4299943.666666667,1325669.0,9039731.0,F,0.0
16525,747789.0,20852.0,1097088.0,349299.0,757660.0,1864452.0,2622112.0,467828.0,1339231.0,1983760.0,F,0.0
2764,5414311.666666667,1235309.0,13821078.666666666,8406767.0,7030944.333333333,3475239.0,10506183.333333334,6226402.333333333,2838049.333333333,9107476.333333334,G,0.0
7009,882074.3333333334,489465.6666666667,1885850.0,1003775.6666666666,8102029.333333333,613357.6666666666,8715387.0,1825686.6666666667,480309.3333333333,2842724.0,I,0.0
8434,1826684.0,277113.6666666667,43323185.66666666,41496501.66666666,12708958.333333334,47392611.333333336,60101569.66666666,438290.3333333333,15002201.0,58180880.333333336,F,0.0
7766,103333.33333333331,139932.33333333334,103333.33333333331,,3898003.3333333335,821411.3333333334,4719414.666666667,109965.0,80222.33333333333,50116.66666666666,L,0.0
16266,1531262.0,242826.0,3823840.0,2292578.0,1047778.0,751152.0,1798930.0,859138.0,751152.0,1705067.0,M,0.0
9442,1715623.3333333333,-962849.0,4120020.6666666665,2404397.333333333,15879.333333333334,6904156.333333333,6920035.666666667,-8483599.666666666,1455656.0,5109350.333333333,G,0.0
14553,2223686.5,-152172.5,2348499.0,124812.5,4439927.5,2838191.5,7278119.0,3113735.5,1062690.0,2140580.5,F,0.0
16572,1723810.0,137704.0,3837010.0,2113200.0,1357793.0,2385350.0,3743143.0,1008386.0,1305355.0,3553522.0,G,0.0
3595,2758912.333333333,441294.6666666667,5875785.666666667,3116873.333333333,8498167.0,3779847.0,12278014.0,7023541.333333333,3538822.0,8428496.666666666,G,0.0
16184,453946.0,46942.0,1325678.0,871732.0,1252341.0,858382.0,2110723.0,1055261.0,186081.0,2029095.0,C,0.0
1176,2805141.6666666665,547144.3333333334,15347974.0,12542832.333333334,1967390.0,6919768.0,8887158.0,777470.6666666666,3241185.6666666665,7421723.0,C,0.0
17541,2068509.0,143514.0,3585174.0,1516665.0,697564.0,2557594.0,3255158.0,558821.0,2290481.0,1015274.0,P,0.0
19330,3791441.0,418244.0,3791441.0,,3678608.0,426609.0,4105217.0,541177.0,426609.0,389790.0,R,0.0
12431,0.0,-50593.0,0.0,,25297.0,61551319.0,61576616.0,-74703.0,17135716.0,56403434.0,L,0.0
12646,3262610.333333333,-3379681.333333333,29134710.33333333,25872100.0,10494160.0,26843959.0,37338119.0,-7448043.0,12491445.0,9015880.333333334,C,0.0
1705,167271.33333333334,-208594.0,211984.0,67069.0,5418924.0,650859.3333333334,6069783.333333333,2661251.333333333,313011.3333333333,331980.3333333333,L,0.0
1258,4195778.0,693536.3333333334,8589759.333333334,4393981.333333333,3905507.0,2122588.333333333,6028095.333333333,479741.0,937604.3333333334,5777083.0,G,0.0
9201,1314613.6666666667,147848.0,9836439.333333334,8521825.666666666,1853023.6666666667,11562200.0,13415223.666666666,1065115.6666666667,11320948.666666666,5952046.333333333,F,0.0
20045,830686.0,14268.0,830686.0,,3145177.0,2068560.0,5213737.0,3077177.0,1786446.0,212947.0,L,0.0
3993,1550422.3333333333,625821.3333333334,12750068.0,11199645.666666666,3877501.0,1795929.3333333333,5673430.333333333,1347212.0,167294.33333333334,4132486.0,F,0.0
19277,0.0,-532299.0,0.0,0.0,1936560.0,2813046.0,4749606.0,-1535640.0,194206.0,1011353.0,F,0.0
1851,3138455.333333333,285899.3333333333,12708865.666666666,9570410.333333334,2433311.333333333,5402915.666666667,7836227.0,1707897.6666666667,3222969.0,6873568.0,G,0.0
9738,330113.5,58094.5,1517403.5,1187290.0,2021528.5,4340158.5,6361687.0,741220.0,2852079.0,6298676.0,F,0.0
14763,2702386.5,2138706.5,4450160.5,1747774.0,342148.5,3050320.5,3392469.0,184198.5,3030873.0,3353227.0,G,0.0
4277,4171824.6666666665,453608.0,21565483.0,17393658.333333332,2142572.0,2199776.333333333,4342348.333333333,1658142.3333333333,2053094.3333333333,2685844.6666666665,G,0.0
14285,1343681.0,-1257714.5,3155286.5,1811605.5,3513953.0,4088678.0,7602631.0,3434892.0,4088678.0,4259951.5,J,0.0
2566,1337707.6666666667,110079.0,19973485.0,18635777.33333333,2062214.3333333333,4981884.666666667,7044099.0,1448969.3333333333,1378109.3333333333,4011084.3333333335,G,0.0
12572,3004146.0,55232.0,9854227.0,6850081.0,1690041.0,4801907.0,6491948.0,-669968.0,3120556.0,4759369.0,C,1.0
19954,5965257.0,766264.5,6912033.0,946776.0,1000104.5,1411352.5,2411457.0,1359880.0,2213685.0,2079757.0,I,0.0
15081,464820.5,423969.0,5174572.5,4709752.0,630181.0,1759310.0,2389491.0,326381.5,1759310.0,2389491.0,F,0.0
16634,938278.0,31276.0,3900545.0,2962267.0,1869856.0,1245087.0,3114943.0,1372299.0,112205.0,2956682.0,F,0.0
3331,637672.3333333334,228373.0,637672.3333333334,,2504935.6666666665,4434327.0,6939262.666666667,1522741.0,728833.6666666666,2295304.0,L,0.0
9845,1260774.0,237987.0,4176314.5,2915540.5,3260259.5,1214894.5,4475154.0,2974029.0,913812.0,2184391.0,G,0.0
3613,4741332.333333333,355470.0,7809948.0,3068615.6666666665,5305208.666666667,561619.6666666666,5866828.333333333,5290208.666666667,561619.6666666666,4816029.666666667,M,0.0
3026,2826201.0,381751.6666666667,10228024.333333334,7401823.333333333,9665929.0,2218864.6666666665,11884793.666666666,8359100.333333333,2218864.6666666665,4425733.0,C,0.0
4591,15892007.0,2916124.0,21462839.33333333,5570832.333333333,11293768.0,7298822.666666667,18592590.666666668,9930790.0,2633292.0,10782950.666666666,C,0.0
10392,360523.5,1252.0,360523.5,0.0,1587533.5,2625555.0,4213088.5,114127.5,1160989.5,3326042.0,M,0.0
536,5458254.333333333,995661.3333333334,20051755.0,14593500.666666666,4183684.3333333335,8321029.0,12504713.333333334,3650303.3333333335,6372238.0,8936055.333333334,E,0.0
10864,2004918.5,350365.0,2032334.5,54832.0,505246.0,595798.5,1101044.5,490246.0,595798.5,1067283.5,J,0.0
2067,2508140.0,125687.66666666669,16220718.333333334,13712578.333333334,4548886.666666667,4107463.3333333335,8656350.0,-171613.0,4102541.3333333335,8460219.0,G,0.0
13294,2280533.0,-1860188.5,16019247.0,13738714.0,10047735.5,14755622.5,24803358.0,-4481810.5,14697381.5,22323089.5,M,0.0
4300,2034804.0,705806.0,4412262.0,2377458.0,6428544.666666667,2560040.333333333,8988585.0,2428847.0,1622470.0,3188996.333333333,G,0.0
7445,1670713.6666666667,465770.6666666667,8775569.666666666,7104856.0,2668511.333333333,464079.0,3132590.333333333,1427474.3333333333,24026.33333333333,2992636.333333333,F,0.0
19782,496706.0,268374.0,862279.0,365573.0,531139.0,424691.0,955830.0,479252.0,424691.0,932297.0,M,0.0
17990,1217288.0,328081.0,2543641.0,1326353.0,1044036.0,501318.0,1545354.0,596726.0,389727.0,994157.0,C,0.0
4098,19989069.0,-4170025.6666666665,88281164.66666667,68292095.66666667,37325204.66666666,37654449.66666666,74979654.33333333,8787604.333333334,32977811.33333333,31325413.0,N,0.0
10066,64613.5,22130.0,987942.5,923329.0,214430.0,800506.5,1014936.5,93892.0,64794.0,1014137.0,F,0.0
16674,754943.0,38106.0,754943.0,,328795.0,943839.0,1272634.0,261295.0,943839.0,1247300.0,N,0.0
2335,2530914.0,-139176.33333333334,6398203.333333333,3867289.3333333335,1126941.0,7690746.666666667,8817687.666666666,-940612.3333333334,7690746.666666667,8667838.0,G,0.0
14070,2394825.5,181534.5,4699173.0,2304347.5,2053984.0,2040296.0,4094280.0,1826560.0,2040296.0,3187762.5,G,0.0
8477,2874095.6666666665,1602526.3333333333,42210375.333333336,39336279.66666666,3641203.3333333335,28526949.666666668,32168153.0,2985881.0,28468739.0,29551652.0,F,0.0
18107,159432.0,13645.0,2347659.0,2188227.0,161458.0,377966.0,539424.0,46458.0,377966.0,534803.0,N,0.0
2467,1729418.6666666667,534628.3333333334,9818946.666666666,8089528.0,749161.6666666666,4634072.0,5383233.666666667,415353.6666666667,1591259.6666666667,4598721.666666667,M,0.0
12938,2029366.6666666667,69813.33333333333,14792100.333333334,12762733.666666666,1695906.6666666667,6436730.0,8132636.666666667,560549.6666666666,3022720.0,5209094.0,C,0.0
16393,858574.0,454149.0,3020412.0,2161838.0,4090107.0,1684062.0,5774169.0,3565692.0,1183812.0,3541718.0,G,0.0
19361,91682.0,1324.0,91682.0,0.0,73766.0,59963.0,133729.0,-26234.0,59963.0,132007.0,G,0.0
4002,564302.6666666666,12960.666666666666,1591280.0,1026977.3333333334,4193950.3333333335,5686026.333333333,9879976.666666666,475241.0,3150400.333333333,4126536.3333333335,C,0.0
2841,822024.3333333334,188878.3333333333,1725648.3333333333,903624.0,12040700.0,4881154.333333333,16921854.333333332,8285772.0,4122166.6666666665,4854228.333333333,A,0.0
9503,210855.0,15484.333333333334,235543.3333333333,74065.0,841726.0,2963918.0,3805644.0,557651.0,10744.666666666666,3805644.0,L,0.0
4959,2279882.333333333,750921.6666666666,20160547.666666668,17543395.333333332,6926927.0,9538917.0,16465844.0,5291715.666666667,3145737.6666666665,13348257.333333334,F,0.0
17619,1224533.0,-3903.0,3440594.0,2216061.0,383546.0,481913.0,865459.0,78405.0,481913.0,794419.0,C,0.0
9341,20504103.666666668,-13487603.333333334,49748068.333333336,29243964.666666668,9306927.0,28556191.0,37863118.0,-25086209.0,28556191.0,33706146.333333336,N,0.0
8597,99130.0,-2771602.333333333,753809.0,982018.5,8513103.333333334,1419159.0,9932262.333333334,-9750342.666666666,609296.3333333334,1376953.0,N,0.0
3577,2550438.6666666665,420552.0,20547934.33333333,17997495.666666668,7523551.0,15259078.0,22782629.0,1473992.0,14676322.333333334,18128519.33333333,G,0.0
19100,32124.0,20414.0,32124.0,0.0,573394.0,450183.0,1023577.0,15530.0,447656.0,14751.0,L,0.0
4859,9554733.0,1341946.6666666667,18475863.666666668,8921130.666666666,4443519.0,10140009.333333334,14583528.333333334,1341947.0,5820048.333333333,10066785.666666666,G,0.0
3768,5241262.333333333,154524.33333333334,13209006.333333334,7967744.0,903799.0,2722294.333333333,3626093.3333333335,-13429.0,1118647.6666666667,2959785.6666666665,G,0.0
111,2541001.333333333,241891.3333333333,18916177.666666668,24562764.5,4747505.666666667,6238058.666666667,10985564.333333334,1899796.6666666667,3880286.6666666665,9788485.666666666,G,0.0
2426,4262901.0,680711.0,22093707.0,17830806.0,5381398.0,17540222.0,22921620.0,2806857.333333333,9303831.666666666,16384856.666666666,F,0.0
5073,847227.6666666666,513831.6666666667,847227.6666666666,0.0,19814693.0,316429.0,20131122.0,19730236.0,228784.3333333333,3322017.333333333,L,0.0
13249,51841716.0,951266.6666666666,206956428.3333333,155114712.33333334,35748463.333333336,110146108.66666669,145894572.0,818858.6666666666,73985772.0,105397586.66666669,G,0.0
12449,3843487.0,-2508648.0,33228074.0,29384587.0,-2275262.0,16977371.0,14702109.0,-2275262.0,16977371.0,14190215.0,G,0.0
10965,4306179.5,-423557.0,4954166.0,647986.5,201673.5,723442.5,925116.0,-1130814.5,719872.0,604759.0,G,0.0
7042,6513189.333333333,681580.6666666666,23860993.666666668,17347804.333333332,11858715.666666666,9126329.0,20985044.666666668,11161403.0,4941973.666666667,4638759.333333333,G,0.0
5314,1099232.6666666667,58443.333333333336,2141235.333333333,1042002.6666666666,43618275.333333336,821003.3333333334,44439278.66666666,33849856.333333336,745678.0,1670978.0,F,0.0
10950,3709503.5,1347296.5,10074084.5,6364581.0,12336542.5,3165033.5,15501576.0,1839600.5,3017533.5,9136945.5,R,0.0
13931,1233074.5,-11369.0,6086471.5,4853397.0,2875109.0,2430981.5,5306090.5,1945413.0,2430981.5,2499617.0,G,0.0
19547,939165.0,129620.0,1447725.0,508560.0,519510.0,683265.0,1202775.0,432719.0,616491.0,1185188.0,A,0.0
13191,3938489.0,33847.333333333336,5557111.666666667,1618622.6666666667,653844.0,13288545.666666666,13942389.666666666,501059.0,5471465.0,6112801.0,N,0.0
10967,45.0,-5091.0,45.0,,15055178.0,1684335.0,16739513.0,15050178.0,1684335.0,8291463.0,M,0.0
7193,954903.0,-828801.0,954903.0,,12495991.333333334,2397569.333333333,14893560.666666666,7385440.333333333,1375970.6666666667,8572675.333333334,K,0.0
6204,260512.66666666663,152274.66666666666,404667.0,144154.33333333334,7053031.666666667,2684473.0,9737504.666666666,2294031.0,25003.666666666668,1762936.6666666667,A,0.0
17522,1122618.0,158965.0,3081402.0,1958784.0,1322085.0,442942.0,1765027.0,1172085.0,442942.0,1616506.0,G,0.0
5895,1701424.6666666667,-239116.0,8975064.666666666,7273640.0,9146014.666666666,5032425.666666667,14178440.333333334,8437366.666666666,4109921.3333333335,5039325.333333333,C,0.0
12365,114335.0,2257.0,136102.0,21767.0,77706.0,341401.0,419107.0,67706.0,341401.0,140444.0,A,0.0
2051,2032151.0,179276.0,9407214.666666666,7375063.666666667,1773871.3333333333,4138937.3333333335,5912808.666666667,314352.3333333333,2215756.333333333,4629346.333333333,G,0.0
4746,1989901.6666666667,67901.0,1989901.6666666667,,14589018.666666666,1659667.6666666667,16248686.333333334,13981065.333333334,254549.66666666663,1537264.3333333333,L,0.0
1609,1543672.6666666667,622208.3333333334,18730698.0,17187025.333333332,13635202.333333334,22846040.666666668,36481243.0,9485587.333333334,3428174.0,7124686.0,R,0.0
